order_id,customer_id,order_date,status
ORD_1099,CUST_409,2026-04-03,SHIPPED
ORD_1100,CUST_10,2025-11-08,SHIPPED
ORD_1101,CUST_487,2026-02-26,PLACED
ORD_1102,CUST_175,2026-01-23,SHIPPED
ORD_1103,CUST_82,2026-03-13,CANCELLED
ORD_1104,CUST_482,2026-03-04,SHIPPED
ORD_1105,CUST_304,2025-06-10,SHIPPED
ORD_1106,CUST_360,2026-04-05,SHIPPED
ORD_1107,CUST_482,2025-05-21,PLACED
ORD_1108,CUST_310,2025-09-10,PLACED
ORD_1109,CUST_27,2026-02-28,SHIPPED
ORD_1110,CUST_105,2026-01-13,SHIPPED
ORD_1111,CUST_356,2025-07-11,CANCELLED
ORD_1112,CUST_473,2025-07-18,SHIPPED
ORD_1113,CUST_338,2025-11-27,SHIPPED
ORD_1114,CUST_121,2026-03-02,PLACED
ORD_1115,CUST_201,2025-07-02,CANCELLED
ORD_1116,CUST_430,2025-08-12,PLACED
ORD_1117,CUST_27,2025-10-18,PLACED
ORD_1118,CUST_218,2026-03-07,SHIPPED
ORD_1119,CUST_421,2025-05-17,CANCELLED
ORD_1120,CUST_307,2025-08-18,PLACED
ORD_1121,CUST_49,2026-04-07,PLACED
ORD_1122,CUST_87,2025-05-29,SHIPPED
ORD_1123,CUST_41,2025-08-21,PLACED
ORD_1124,CUST_157,2025-09-29,SHIPPED
ORD_1125,CUST_250,2025-05-17,SHIPPED
ORD_1126,CUST_46,2025-05-27,CANCELLED
ORD_1127,CUST_198,2026-01-16,SHIPPED
ORD_1128,CUST_453,2025-10-07,SHIPPED
ORD_1129,CUST_95,2025-09-04,PLACED
ORD_1130,CUST_134,2025-09-07,SHIPPED
ORD_1131,CUST_134,2025-12-26,SHIPPED
ORD_1132,CUST_288,2026-03-20,PLACED
ORD_1133,CUST_385,2025-04-29,CANCELLED
ORD_1134,CUST_49,2026-03-08,CANCELLED
ORD_1135,CUST_176,2025-07-17,SHIPPED
ORD_1136,CUST_497,2025-06-23,PLACED
ORD_1137,CUST_283,2026-03-20,SHIPPED
ORD_1138,CUST_419,2025-07-27,SHIPPED
ORD_1139,CUST_494,2025-07-20,CANCELLED
ORD_1140,CUST_443,2025-08-20,CANCELLED
ORD_1141,CUST_451,2025-12-21,SHIPPED
ORD_1142,CUST_153,2026-03-11,SHIPPED
ORD_1143,CUST_462,2026-04-03,CANCELLED
ORD_1144,CUST_292,2025-07-30,CANCELLED
ORD_1145,CUST_346,2025-06-07,PLACED
ORD_1146,CUST_61,2025-09-03,PLACED
ORD_1147,CUST_485,2026-01-25,PLACED
ORD_1148,CUST_413,2026-01-12,PLACED
ORD_1149,CUST_21,2025-09-16,PLACED
ORD_1150,CUST_349,2025-09-10,PLACED
ORD_1151,CUST_421,2025-06-03,PLACED
ORD_1152,CUST_427,2025-06-20,SHIPPED
ORD_1153,CUST_163,2026-03-17,PLACED
ORD_1154,CUST_198,2025-07-10,SHIPPED
ORD_1155,CUST_282,2025-11-05,SHIPPED
ORD_1156,CUST_266,2025-08-29,PLACED
ORD_1157,CUST_402,2025-04-27,CANCELLED
ORD_1158,CUST_300,2025-07-27,SHIPPED
ORD_1159,CUST_57,2025-09-20,PLACED
ORD_1160,CUST_75,2025-07-04,CANCELLED
ORD_1161,CUST_298,2026-02-28,PLACED
ORD_1162,CUST_288,2026-02-28,SHIPPED
ORD_1163,CUST_444,2025-07-20,SHIPPED
ORD_1164,CUST_449,2025-09-22,SHIPPED
ORD_1165,CUST_196,2025-05-20,SHIPPED
ORD_1166,CUST_292,2025-06-13,SHIPPED
ORD_1167,CUST_19,2026-01-22,SHIPPED
ORD_1168,CUST_206,2026-02-06,CANCELLED
ORD_1169,CUST_311,2025-05-07,CANCELLED
ORD_1170,CUST_205,2026-04-01,SHIPPED
ORD_1171,CUST_455,2025-11-02,CANCELLED
ORD_1172,CUST_121,2026-03-26,CANCELLED
ORD_1173,CUST_243,2025-12-04,SHIPPED
ORD_1174,CUST_10,2025-10-30,SHIPPED
ORD_1175,CUST_159,2025-11-28,SHIPPED
ORD_1176,CUST_439,2025-04-29,CANCELLED
ORD_1177,CUST_50,2025-12-25,PLACED
ORD_1178,CUST_153,2025-09-06,SHIPPED
ORD_1179,CUST_137,2025-09-19,CANCELLED
ORD_1180,CUST_330,2026-03-06,PLACED
ORD_1181,CUST_226,2026-01-02,SHIPPED
ORD_1182,CUST_379,2025-08-15,CANCELLED
ORD_1183,CUST_444,2025-10-11,PLACED
ORD_1184,CUST_263,2026-01-29,PLACED
ORD_1185,CUST_159,2025-04-22,CANCELLED
ORD_1186,CUST_206,2026-02-10,CANCELLED
ORD_1187,CUST_450,2025-07-03,PLACED
ORD_1188,CUST_88,2026-01-12,PLACED
ORD_1189,CUST_428,2026-03-22,PLACED
ORD_1190,CUST_16,2025-08-30,PLACED
ORD_1191,CUST_470,2025-10-18,CANCELLED
ORD_1192,CUST_101,2025-12-01,SHIPPED
ORD_1193,CUST_421,2025-08-26,CANCELLED
ORD_1194,CUST_203,2025-05-30,PLACED
ORD_1195,CUST_348,2026-04-05,PLACED
ORD_1196,CUST_190,2025-08-13,CANCELLED
ORD_1197,CUST_228,2026-01-20,SHIPPED
ORD_1198,CUST_300,2025-07-12,SHIPPED
ORD_1199,CUST_176,2026-01-27,SHIPPED
ORD_1200,CUST_383,2025-05-03,PLACED
ORD_1201,CUST_145,2026-04-06,SHIPPED
ORD_1202,CUST_25,2026-01-27,CANCELLED
ORD_1203,CUST_399,2026-01-01,PLACED
ORD_1204,CUST_331,2025-12-26,CANCELLED
ORD_1205,CUST_105,2025-12-04,CANCELLED
ORD_1206,CUST_209,2025-08-01,PLACED
ORD_1207,CUST_442,2025-05-06,PLACED
ORD_1208,CUST_242,2026-02-12,CANCELLED
ORD_1209,CUST_88,2025-06-17,PLACED
ORD_1210,CUST_114,2025-12-12,CANCELLED
ORD_1211,CUST_412,2025-11-15,CANCELLED
ORD_1212,CUST_495,2025-04-22,CANCELLED
ORD_1213,CUST_140,2025-09-16,SHIPPED
ORD_1214,CUST_436,2025-10-24,SHIPPED
ORD_1215,CUST_129,2025-12-30,SHIPPED
ORD_1216,CUST_154,2025-05-09,CANCELLED
ORD_1217,CUST_422,2025-06-05,SHIPPED
ORD_1218,CUST_299,2026-02-27,PLACED
ORD_1219,CUST_261,2025-05-16,SHIPPED
ORD_1220,CUST_287,2025-05-24,CANCELLED
ORD_1221,CUST_311,2025-11-27,SHIPPED
ORD_1222,CUST_350,2026-02-24,SHIPPED
ORD_1223,CUST_32,2025-10-30,SHIPPED
ORD_1224,CUST_327,2025-11-05,SHIPPED
ORD_1225,CUST_133,2025-05-20,CANCELLED
ORD_1226,CUST_487,2025-05-22,SHIPPED
ORD_1227,CUST_96,2026-02-03,CANCELLED
ORD_1228,CUST_391,2025-12-18,PLACED
ORD_1229,CUST_412,2025-06-17,SHIPPED
ORD_1230,CUST_338,2025-11-08,CANCELLED
ORD_1231,CUST_71,2026-04-07,CANCELLED
ORD_1232,CUST_254,2025-11-20,SHIPPED
ORD_1233,CUST_464,2025-09-18,SHIPPED
ORD_1234,CUST_198,2026-04-02,CANCELLED
ORD_1235,CUST_362,2025-07-02,PLACED
ORD_1236,CUST_175,2025-12-28,CANCELLED
ORD_1237,CUST_273,2025-05-29,SHIPPED
ORD_1238,CUST_464,2025-05-12,SHIPPED
ORD_1239,CUST_259,2025-11-18,PLACED
ORD_1240,CUST_430,2025-05-19,CANCELLED
ORD_1241,CUST_92,2025-11-21,PLACED
ORD_1242,CUST_241,2026-02-14,CANCELLED
ORD_1243,CUST_132,2025-07-08,PLACED
ORD_1244,CUST_484,2025-05-07,SHIPPED
ORD_1245,CUST_335,2026-03-06,PLACED
ORD_1246,CUST_181,2025-12-27,CANCELLED
ORD_1247,CUST_446,2025-11-14,SHIPPED
ORD_1248,CUST_403,2025-11-02,SHIPPED
ORD_1249,CUST_133,2025-06-25,SHIPPED
ORD_1250,CUST_237,2026-02-19,SHIPPED
ORD_1251,CUST_27,2025-05-31,CANCELLED
ORD_1252,CUST_297,2025-06-07,PLACED
ORD_1253,CUST_241,2026-01-11,CANCELLED
ORD_1254,CUST_61,2025-05-07,SHIPPED
ORD_1255,CUST_271,2025-11-19,SHIPPED
ORD_1256,CUST_27,2026-02-02,PLACED
ORD_1257,CUST_102,2025-10-27,SHIPPED
ORD_1258,CUST_291,2025-08-29,PLACED
ORD_1259,CUST_161,2026-01-18,PLACED
ORD_1260,CUST_249,2025-11-01,CANCELLED
ORD_1261,CUST_90,2025-11-11,CANCELLED
ORD_1262,CUST_29,2026-04-18,SHIPPED
ORD_1263,CUST_140,2026-01-03,PLACED
ORD_1264,CUST_295,2026-01-29,SHIPPED
ORD_1265,CUST_402,2026-03-06,PLACED
ORD_1266,CUST_314,2025-09-10,CANCELLED
ORD_1267,CUST_219,2025-09-26,SHIPPED
ORD_1268,CUST_494,2025-08-19,SHIPPED
ORD_1269,CUST_2,2026-04-01,CANCELLED
ORD_1270,CUST_102,2025-10-11,PLACED
ORD_1271,CUST_456,2025-11-07,CANCELLED
ORD_1272,CUST_97,2026-04-11,CANCELLED
ORD_1273,CUST_2,2025-06-04,CANCELLED
ORD_1274,CUST_127,2025-12-26,CANCELLED
ORD_1275,CUST_449,2025-10-26,SHIPPED
ORD_1276,CUST_66,2026-02-27,SHIPPED
ORD_1277,CUST_257,2025-06-23,SHIPPED
ORD_1278,CUST_85,2026-03-18,PLACED
ORD_1279,CUST_152,2025-11-23,SHIPPED
ORD_1280,CUST_372,2025-07-28,CANCELLED
ORD_1281,CUST_268,2025-10-30,SHIPPED
ORD_1282,CUST_454,2025-05-04,PLACED
ORD_1283,CUST_175,2025-08-13,SHIPPED
ORD_1284,CUST_384,2026-01-14,PLACED
ORD_1285,CUST_485,2025-09-26,PLACED
ORD_1286,CUST_116,2025-12-27,CANCELLED
ORD_1287,CUST_67,2026-01-02,CANCELLED
ORD_1288,CUST_11,2025-06-23,CANCELLED
ORD_1289,CUST_86,2026-02-16,SHIPPED
ORD_1290,CUST_364,2025-05-22,PLACED
ORD_1291,CUST_192,2025-05-28,SHIPPED
ORD_1292,CUST_394,2025-07-21,CANCELLED
ORD_1293,CUST_24,2025-06-20,PLACED
ORD_1294,CUST_338,2026-02-24,CANCELLED
ORD_1295,CUST_428,2026-04-10,PLACED
ORD_1296,CUST_353,2026-02-20,SHIPPED
ORD_1297,CUST_227,2025-10-08,PLACED
ORD_1298,CUST_280,2025-12-12,SHIPPED
ORD_1299,CUST_359,2026-02-01,PLACED
ORD_1300,CUST_355,2025-05-04,CANCELLED
ORD_1301,CUST_4,2025-11-17,SHIPPED
ORD_1302,CUST_338,2026-02-28,CANCELLED
ORD_1303,CUST_266,2025-12-03,CANCELLED
ORD_1304,CUST_310,2025-04-27,PLACED
ORD_1305,CUST_214,2026-02-26,CANCELLED
ORD_1306,CUST_368,2025-06-08,PLACED
ORD_1307,CUST_144,2026-02-21,PLACED
ORD_1308,CUST_254,2026-01-09,CANCELLED
ORD_1309,CUST_102,2025-12-07,CANCELLED
ORD_1310,CUST_498,2026-01-07,SHIPPED
ORD_1311,CUST_360,2025-09-23,SHIPPED
ORD_1312,CUST_82,2026-03-31,CANCELLED
ORD_1313,CUST_254,2026-01-04,CANCELLED
ORD_1314,CUST_477,2025-08-17,SHIPPED
ORD_1315,CUST_120,2026-04-19,PLACED
ORD_1316,CUST_343,2026-03-06,PLACED
ORD_1317,CUST_427,2025-07-01,CANCELLED
ORD_1318,CUST_252,2026-02-03,PLACED
ORD_1319,CUST_399,2025-08-02,PLACED
ORD_1320,CUST_370,2026-02-28,SHIPPED
ORD_1321,CUST_329,2025-12-23,SHIPPED
ORD_1322,CUST_151,2025-12-06,SHIPPED
ORD_1323,CUST_25,2026-02-28,PLACED
ORD_1324,CUST_447,2026-03-31,SHIPPED
ORD_1325,CUST_184,2025-05-09,SHIPPED
ORD_1326,CUST_218,2026-02-20,PLACED
ORD_1327,CUST_435,2026-03-28,PLACED
ORD_1328,CUST_436,2026-02-09,CANCELLED
ORD_1329,CUST_331,2026-01-23,SHIPPED
ORD_1330,CUST_183,2025-09-08,CANCELLED
ORD_1331,CUST_137,2026-03-04,SHIPPED
ORD_1332,CUST_417,2025-10-27,PLACED
ORD_1333,CUST_58,2025-09-27,SHIPPED
ORD_1334,CUST_492,2025-08-30,SHIPPED
ORD_1335,CUST_427,2025-10-05,CANCELLED
ORD_1336,CUST_435,2025-08-19,SHIPPED
ORD_1337,CUST_332,2026-01-25,PLACED
ORD_1338,CUST_67,2025-04-29,CANCELLED
ORD_1339,CUST_30,2026-01-29,PLACED
ORD_1340,CUST_213,2025-06-22,SHIPPED
ORD_1341,CUST_410,2025-07-03,CANCELLED
ORD_1342,CUST_224,2026-01-18,CANCELLED
ORD_1343,CUST_194,2025-10-19,CANCELLED
ORD_1344,CUST_14,2025-05-05,CANCELLED
ORD_1345,CUST_498,2026-02-13,SHIPPED
ORD_1346,CUST_471,2025-08-14,PLACED
ORD_1347,CUST_454,2025-09-22,SHIPPED
ORD_1348,CUST_23,2026-03-19,SHIPPED
ORD_1349,CUST_335,2025-11-11,PLACED
ORD_1350,CUST_360,2025-05-08,CANCELLED
ORD_1351,CUST_392,2025-06-29,CANCELLED
ORD_1352,CUST_289,2025-12-27,CANCELLED
ORD_1353,CUST_447,2025-10-29,CANCELLED
ORD_1354,CUST_267,2025-05-03,CANCELLED
ORD_1355,CUST_316,2026-03-03,SHIPPED
ORD_1356,CUST_338,2025-12-14,SHIPPED
ORD_1357,CUST_177,2025-05-16,CANCELLED
ORD_1358,CUST_328,2025-10-05,PLACED
ORD_1359,CUST_429,2025-07-09,CANCELLED
ORD_1360,CUST_27,2026-04-15,CANCELLED
ORD_1361,CUST_478,2026-01-30,CANCELLED
ORD_1362,CUST_434,2025-08-23,SHIPPED
ORD_1363,CUST_445,2026-01-26,PLACED
ORD_1364,CUST_384,2025-08-12,SHIPPED
ORD_1365,CUST_123,2025-11-02,SHIPPED
ORD_1366,CUST_25,2025-08-04,PLACED
ORD_1367,CUST_281,2025-05-26,SHIPPED
ORD_1368,CUST_206,2025-12-21,PLACED
ORD_1369,CUST_235,2025-09-05,CANCELLED
ORD_1370,CUST_229,2026-03-06,SHIPPED
ORD_1371,CUST_228,2025-11-10,PLACED
ORD_1372,CUST_254,2025-05-21,PLACED
ORD_1373,CUST_52,2025-09-26,SHIPPED
ORD_1374,CUST_18,2025-07-09,CANCELLED
ORD_1375,CUST_0,2026-03-05,CANCELLED
ORD_1376,CUST_493,2025-06-08,CANCELLED
ORD_1377,CUST_155,2025-08-03,CANCELLED
ORD_1378,CUST_105,2025-05-20,CANCELLED
ORD_1379,CUST_233,2025-10-28,SHIPPED
ORD_1380,CUST_422,2026-03-24,PLACED
ORD_1381,CUST_432,2025-08-31,SHIPPED
ORD_1382,CUST_286,2025-06-07,CANCELLED
ORD_1383,CUST_242,2025-05-19,SHIPPED
ORD_1384,CUST_366,2025-09-01,PLACED
ORD_1385,CUST_49,2025-05-18,PLACED
ORD_1386,CUST_1,2025-10-28,SHIPPED
ORD_1387,CUST_424,2025-05-31,SHIPPED
ORD_1388,CUST_280,2025-07-27,SHIPPED
ORD_1389,CUST_359,2026-02-25,PLACED
ORD_1390,CUST_459,2026-01-26,SHIPPED
ORD_1391,CUST_71,2025-09-23,PLACED
ORD_1392,CUST_130,2025-06-12,PLACED
ORD_1393,CUST_96,2026-02-18,SHIPPED
ORD_1394,CUST_110,2025-08-29,PLACED
ORD_1395,CUST_366,2025-10-29,PLACED
ORD_1396,CUST_387,2025-09-20,PLACED
ORD_1397,CUST_474,2025-05-31,CANCELLED
ORD_1398,CUST_301,2026-02-16,SHIPPED
ORD_1399,CUST_234,2025-05-18,CANCELLED
ORD_1400,CUST_489,2025-08-05,PLACED
ORD_1401,CUST_493,2025-08-08,PLACED
ORD_1402,CUST_271,2026-03-27,CANCELLED
ORD_1403,CUST_478,2025-09-11,CANCELLED
ORD_1404,CUST_247,2025-08-03,PLACED
ORD_1405,CUST_354,2025-06-28,PLACED
ORD_1406,CUST_374,2026-02-14,PLACED
ORD_1407,CUST_198,2025-05-19,CANCELLED
ORD_1408,CUST_310,2025-11-07,CANCELLED
ORD_1409,CUST_451,2025-10-06,SHIPPED
ORD_1410,CUST_311,2025-05-01,PLACED
ORD_1411,CUST_140,2025-09-29,SHIPPED
ORD_1412,CUST_496,2025-11-21,SHIPPED
ORD_1413,CUST_412,2026-02-11,PLACED
ORD_1414,CUST_211,2025-06-16,CANCELLED
ORD_1415,CUST_453,2025-08-01,SHIPPED
ORD_1416,CUST_431,2025-04-26,CANCELLED
ORD_1417,CUST_440,2025-11-11,CANCELLED
ORD_1418,CUST_377,2025-07-11,CANCELLED
ORD_1419,CUST_111,2026-01-08,PLACED
ORD_1420,CUST_319,2025-11-23,CANCELLED
ORD_1421,CUST_176,2025-05-11,PLACED
ORD_1422,CUST_363,2025-05-23,PLACED
ORD_1423,CUST_257,2025-07-17,CANCELLED
ORD_1424,CUST_326,2025-11-06,CANCELLED
ORD_1425,CUST_59,2025-10-22,CANCELLED
ORD_1426,CUST_245,2025-06-26,CANCELLED
ORD_1427,CUST_482,2025-05-14,CANCELLED
ORD_1428,CUST_213,2025-05-10,CANCELLED
ORD_1429,CUST_457,2025-07-21,SHIPPED
ORD_1430,CUST_449,2025-09-16,PLACED
ORD_1431,CUST_267,2026-02-25,PLACED
ORD_1432,CUST_195,2026-02-05,PLACED
ORD_1433,CUST_343,2026-03-23,PLACED
ORD_1434,CUST_136,2026-01-28,SHIPPED
ORD_1435,CUST_349,2025-12-13,PLACED
ORD_1436,CUST_429,2026-03-20,CANCELLED
ORD_1437,CUST_401,2025-11-20,PLACED
ORD_1438,CUST_385,2025-07-17,PLACED
ORD_1439,CUST_183,2025-09-01,PLACED
ORD_1440,CUST_315,2025-05-10,CANCELLED
ORD_1441,CUST_287,2025-12-27,CANCELLED
ORD_1442,CUST_331,2025-07-07,SHIPPED
ORD_1443,CUST_121,2025-08-02,CANCELLED
ORD_1444,CUST_147,2025-05-01,CANCELLED
ORD_1445,CUST_24,2025-10-07,SHIPPED
ORD_1446,CUST_213,2025-05-05,SHIPPED
ORD_1447,CUST_494,2025-07-12,PLACED
ORD_1448,CUST_6,2025-12-13,PLACED
ORD_1449,CUST_317,2025-09-06,PLACED
ORD_1450,CUST_466,2025-05-31,CANCELLED
ORD_1451,CUST_363,2025-05-24,SHIPPED
ORD_1452,CUST_386,2025-06-23,CANCELLED
ORD_1453,CUST_378,2025-06-16,PLACED
ORD_1454,CUST_397,2026-01-11,SHIPPED
ORD_1455,CUST_229,2026-01-20,CANCELLED
ORD_1456,CUST_38,2026-01-15,PLACED
ORD_1457,CUST_376,2025-07-31,PLACED
ORD_1458,CUST_193,2026-03-31,SHIPPED
ORD_1459,CUST_142,2025-07-10,SHIPPED
ORD_1460,CUST_66,2026-01-28,CANCELLED
ORD_1461,CUST_433,2025-12-11,PLACED
ORD_1462,CUST_169,2025-08-25,CANCELLED
ORD_1463,CUST_479,2026-01-31,PLACED
ORD_1464,CUST_78,2025-11-06,CANCELLED
ORD_1465,CUST_26,2025-06-04,CANCELLED
ORD_1466,CUST_431,2025-05-17,SHIPPED
ORD_1467,CUST_251,2025-07-01,CANCELLED
ORD_1468,CUST_183,2026-03-14,CANCELLED
ORD_1469,CUST_162,2025-07-25,PLACED
ORD_1470,CUST_489,2026-01-16,CANCELLED
ORD_1471,CUST_34,2025-08-05,PLACED
ORD_1472,CUST_212,2025-07-16,CANCELLED
ORD_1473,CUST_206,2026-03-04,SHIPPED
ORD_1474,CUST_113,2026-01-01,CANCELLED
ORD_1475,CUST_169,2025-11-02,SHIPPED
ORD_1476,CUST_150,2025-12-30,CANCELLED
ORD_1477,CUST_271,2025-08-20,CANCELLED
ORD_1478,CUST_421,2025-05-23,PLACED
ORD_1479,CUST_58,2025-05-13,SHIPPED
ORD_1480,CUST_228,2025-12-18,CANCELLED
ORD_1481,CUST_314,2025-06-06,PLACED
ORD_1482,CUST_490,2026-03-31,CANCELLED
ORD_1483,CUST_453,2025-11-07,SHIPPED
ORD_1484,CUST_468,2026-02-21,SHIPPED
ORD_1485,CUST_131,2025-07-18,CANCELLED
ORD_1486,CUST_144,2026-04-08,CANCELLED
ORD_1487,CUST_420,2025-10-11,CANCELLED
ORD_1488,CUST_411,2025-08-03,SHIPPED
ORD_1489,CUST_249,2026-03-29,SHIPPED
ORD_1490,CUST_459,2025-05-22,PLACED
ORD_1491,CUST_164,2025-07-31,PLACED
ORD_1492,CUST_485,2026-03-02,PLACED
ORD_1493,CUST_497,2025-07-19,CANCELLED
ORD_1494,CUST_3,2025-06-04,PLACED
ORD_1495,CUST_107,2025-05-12,CANCELLED
ORD_1496,CUST_396,2026-01-01,CANCELLED
ORD_1497,CUST_217,2026-02-26,PLACED
ORD_1498,CUST_275,2025-04-26,CANCELLED
ORD_1499,CUST_396,2025-09-10,CANCELLED
ORD_1500,CUST_418,2026-03-15,CANCELLED
ORD_1501,CUST_351,2026-02-01,PLACED
ORD_1502,CUST_235,2025-11-02,PLACED
ORD_1503,CUST_44,2026-03-14,PLACED
ORD_1504,CUST_91,2025-12-13,CANCELLED
ORD_1505,CUST_36,2025-06-30,PLACED
ORD_1506,CUST_466,2025-12-09,SHIPPED
ORD_1507,CUST_198,2025-09-02,CANCELLED
ORD_1508,CUST_207,2025-09-11,SHIPPED
ORD_1509,CUST_8,2025-10-03,CANCELLED
ORD_1510,CUST_60,2025-07-21,PLACED
ORD_1511,CUST_328,2025-06-08,PLACED
ORD_1512,CUST_387,2025-06-25,PLACED
ORD_1513,CUST_358,2026-03-14,SHIPPED
ORD_1514,CUST_475,2025-08-06,PLACED
ORD_1515,CUST_148,2025-05-04,SHIPPED
ORD_1516,CUST_310,2026-03-07,SHIPPED
ORD_1517,CUST_391,2025-09-08,SHIPPED
ORD_1518,CUST_202,2025-05-17,PLACED
ORD_1519,CUST_242,2026-01-30,CANCELLED
ORD_1520,CUST_112,2026-02-10,CANCELLED
ORD_1521,CUST_200,2025-07-15,SHIPPED
ORD_1522,CUST_491,2025-05-31,PLACED
ORD_1523,CUST_152,2025-05-09,CANCELLED
ORD_1524,CUST_331,2025-10-11,PLACED
ORD_1525,CUST_283,2025-07-10,PLACED
ORD_1526,CUST_63,2026-03-30,PLACED
ORD_1527,CUST_293,2025-06-19,SHIPPED
ORD_1528,CUST_275,2025-07-14,PLACED
ORD_1529,CUST_156,2026-01-03,CANCELLED
ORD_1530,CUST_379,2025-10-26,PLACED
ORD_1531,CUST_211,2025-05-25,CANCELLED
ORD_1532,CUST_72,2026-01-28,PLACED
ORD_1533,CUST_113,2025-06-09,SHIPPED
ORD_1534,CUST_99,2026-02-21,PLACED
ORD_1535,CUST_343,2025-07-04,PLACED
ORD_1536,CUST_435,2025-07-13,SHIPPED
ORD_1537,CUST_330,2025-07-13,PLACED
ORD_1538,CUST_148,2025-05-12,PLACED
ORD_1539,CUST_128,2026-03-01,PLACED
ORD_1540,CUST_371,2025-06-27,SHIPPED
ORD_1541,CUST_487,2025-11-02,SHIPPED
ORD_1542,CUST_65,2025-05-12,CANCELLED
ORD_1543,CUST_120,2026-02-28,SHIPPED
ORD_1544,CUST_317,2026-03-16,PLACED
ORD_1545,CUST_162,2025-08-15,SHIPPED
ORD_1546,CUST_168,2025-06-09,CANCELLED
ORD_1547,CUST_156,2025-04-30,CANCELLED
ORD_1548,CUST_78,2025-07-05,CANCELLED
ORD_1549,CUST_186,2025-11-10,SHIPPED
ORD_1550,CUST_86,2026-04-18,SHIPPED
ORD_1551,CUST_126,2025-12-28,CANCELLED
ORD_1552,CUST_378,2025-05-27,SHIPPED
ORD_1553,CUST_141,2025-10-18,PLACED
ORD_1554,CUST_347,2025-11-02,SHIPPED
ORD_1555,CUST_236,2025-09-04,SHIPPED
ORD_1556,CUST_396,2025-11-15,SHIPPED
ORD_1557,CUST_282,2026-02-24,PLACED
ORD_1558,CUST_330,2025-06-14,PLACED
ORD_1559,CUST_430,2025-11-28,PLACED
ORD_1560,CUST_456,2025-07-19,PLACED
ORD_1561,CUST_134,2025-06-04,PLACED
ORD_1562,CUST_372,2026-03-13,PLACED
ORD_1563,CUST_434,2025-08-04,CANCELLED
ORD_1564,CUST_15,2025-06-27,CANCELLED
ORD_1565,CUST_207,2025-06-22,PLACED
ORD_1566,CUST_464,2026-04-02,CANCELLED
ORD_1567,CUST_133,2025-07-16,CANCELLED
ORD_1568,CUST_241,2025-05-21,PLACED
ORD_1569,CUST_187,2025-10-02,PLACED
ORD_1570,CUST_456,2025-06-23,CANCELLED
ORD_1571,CUST_438,2025-11-23,PLACED
ORD_1572,CUST_237,2025-08-07,CANCELLED
ORD_1573,CUST_46,2025-09-29,SHIPPED
ORD_1574,CUST_257,2026-04-15,CANCELLED
ORD_1575,CUST_122,2025-06-10,CANCELLED
ORD_1576,CUST_84,2025-07-31,PLACED
ORD_1577,CUST_228,2026-01-29,PLACED
ORD_1578,CUST_289,2025-07-05,CANCELLED
ORD_1579,CUST_446,2026-02-05,CANCELLED
ORD_1580,CUST_374,2025-08-16,SHIPPED
ORD_1581,CUST_20,2025-12-29,SHIPPED
ORD_1582,CUST_118,2026-03-19,SHIPPED
ORD_1583,CUST_189,2025-12-22,PLACED
ORD_1584,CUST_342,2026-01-05,CANCELLED
ORD_1585,CUST_464,2025-10-18,SHIPPED
ORD_1586,CUST_240,2025-08-31,PLACED
ORD_1587,CUST_20,2025-05-23,SHIPPED
ORD_1588,CUST_52,2025-04-25,CANCELLED
ORD_1589,CUST_324,2025-12-01,CANCELLED
ORD_1590,CUST_134,2025-06-28,CANCELLED
ORD_1591,CUST_291,2026-01-21,SHIPPED
ORD_1592,CUST_334,2025-10-09,SHIPPED
ORD_1593,CUST_300,2025-05-21,PLACED
ORD_1594,CUST_264,2025-12-13,SHIPPED
ORD_1595,CUST_498,2025-12-27,CANCELLED
ORD_1596,CUST_207,2025-10-22,SHIPPED
ORD_1597,CUST_249,2025-08-17,CANCELLED
ORD_1598,CUST_3,2025-08-07,PLACED
ORD_1599,CUST_225,2026-01-26,PLACED
ORD_1600,CUST_39,2025-07-31,CANCELLED
ORD_1601,CUST_143,2026-01-02,PLACED
ORD_1602,CUST_95,2026-01-30,SHIPPED
ORD_1603,CUST_308,2026-02-19,CANCELLED
ORD_1604,CUST_117,2025-09-20,SHIPPED
ORD_1605,CUST_368,2026-02-21,SHIPPED
ORD_1606,CUST_345,2025-08-18,SHIPPED
ORD_1607,CUST_107,2025-06-22,PLACED
ORD_1608,CUST_331,2025-09-22,PLACED
ORD_1609,CUST_124,2026-03-29,PLACED
ORD_1610,CUST_293,2025-06-21,PLACED
ORD_1611,CUST_68,2025-06-02,CANCELLED
ORD_1612,CUST_20,2025-07-01,PLACED
ORD_1613,CUST_28,2026-01-25,SHIPPED
ORD_1614,CUST_472,2026-01-18,CANCELLED
ORD_1615,CUST_490,2025-09-25,CANCELLED
ORD_1616,CUST_496,2025-07-06,CANCELLED
ORD_1617,CUST_9,2025-05-17,SHIPPED
ORD_1618,CUST_484,2026-03-08,PLACED
ORD_1619,CUST_229,2025-06-14,SHIPPED
ORD_1620,CUST_444,2025-08-17,PLACED
ORD_1621,CUST_112,2025-09-22,CANCELLED
ORD_1622,CUST_73,2025-06-26,PLACED
ORD_1623,CUST_319,2025-05-18,CANCELLED
ORD_1624,CUST_135,2026-01-25,CANCELLED
ORD_1625,CUST_351,2025-10-27,SHIPPED
ORD_1626,CUST_305,2025-06-22,PLACED
ORD_1627,CUST_117,2025-10-09,SHIPPED
ORD_1628,CUST_67,2026-02-24,PLACED
ORD_1629,CUST_103,2025-07-27,CANCELLED
